"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.08861 1581802 0.0 0.9994 1.0000 0.9193 0.9994 0.9997 1.0000 0.9193
0.08871 1581629 0.0 0.9994 1.0000 0.9191 0.9994 0.9997 1.0000 0.9191
0.08881 1581456 0.0 0.9994 1.0000 0.9188 0.9994 0.9997 1.0000 0.9188
0.08891 1581283 0.0 0.9994 1.0000 0.9186 0.9994 0.9997 1.0000 0.9186
0.08901 1581110 0.0 0.9994 1.0000 0.9184 0.9994 0.9997 1.0000 0.9184
0.08911 1580937 0.0 0.9994 1.0000 0.9182 0.9994 0.9997 1.0000 0.9182
0.08921 1580764 0.0 0.9994 1.0000 0.9179 0.9994 0.9997 1.0000 0.9179
0.08931 1580591 0.0 0.9994 1.0000 0.9177 0.9994 0.9997 1.0000 0.9177
0.08941 1580418 0.0 0.9994 1.0000 0.9175 0.9994 0.9997 1.0000 0.9175
0.08951 1580245 0.0 0.9994 1.0000 0.9173 0.9994 0.9997 1.0000 0.9173
0.08961 1580072 0.0 0.9994 1.0000 0.9170 0.9994 0.9997 1.0000 0.9170
0.08971 1579899 0.0 0.9994 1.0000 0.9168 0.9994 0.9997 1.0000 0.9168
0.08981 1579726 0.0 0.9994 1.0000 0.9166 0.9994 0.9997 1.0000 0.9166
0.08991 1579553 0.0 0.9994 1.0000 0.9163 0.9994 0.9997 1.0000 0.9163
0.09001 1579380 0.0 0.9994 1.0000 0.9161 0.9994 0.9997 1.0000 0.9161
0.09011 1579207 0.0 0.9994 1.0000 0.9159 0.9994 0.9997 1.0000 0.9159
0.09021 1579034 0.0 0.9994 1.0000 0.9157 0.9994 0.9997 1.0000 0.9157
0.09031 1578861 0.0 0.9994 1.0000 0.9154 0.9994 0.9997 1.0000 0.9154
0.09041 1578688 0.0 0.9994 1.0000 0.9152 0.9994 0.9997 1.0000 0.9152
0.09051 1578515 0.0 0.9994 1.0000 0.9150 0.9994 0.9997 1.0000 0.9150
0.09061 1578342 0.0 0.9994 1.0000 0.9147 0.9994 0.9997 1.0000 0.9147
0.09071 1578169 0.0 0.9994 1.0000 0.9145 0.9994 0.9997 1.0000 0.9145
0.09081 1577996 0.0 0.9994 1.0000 0.9143 0.9994 0.9997 1.0000 0.9143
0.09091 1577823 0.0 0.9994 1.0000 0.9141 0.9994 0.9997 1.0000 0.9141
0.09101 1577650 0.0 0.9994 1.0000 0.9138 0.9994 0.9997 1.0000 0.9138
0.09111 1577477 0.0 0.9994 1.0000 0.9136 0.9994 0.9997 1.0000 0.9136
0.09120 1577304 0.0 0.9993 1.0000 0.9134 0.9993 0.9997 1.0000 0.9134
0.09130 1577131 0.0 0.9993 1.0000 0.9131 0.9993 0.9997 1.0000 0.9131
0.09140 1576958 0.0 0.9993 1.0000 0.9129 0.9993 0.9997 1.0000 0.9129
0.09150 1576785 0.0 0.9993 1.0000 0.9127 0.9993 0.9997 1.0000 0.9127
0.09160 1576612 0.0 0.9993 1.0000 0.9125 0.9993 0.9997 1.0000 0.9125
0.09170 1576439 0.0 0.9993 1.0000 0.9122 0.9993 0.9997 1.0000 0.9122
0.09180 1576266 0.0 0.9993 1.0000 0.9120 0.9993 0.9997 1.0000 0.9120
0.09190 1576093 0.0 0.9993 1.0000 0.9118 0.9993 0.9997 1.0000 0.9118
0.09200 1575920 0.0 0.9993 1.0000 0.9115 0.9993 0.9997 1.0000 0.9115
0.09210 1575747 0.0 0.9993 1.0000 0.9113 0.9993 0.9997 1.0000 0.9113
0.09220 1575574 0.0 0.9993 1.0000 0.9111 0.9993 0.9997 1.0000 0.9111
0.09230 1575401 0.0 0.9993 1.0000 0.9109 0.9993 0.9997 1.0000 0.9109
0.09240 1575228 0.0 0.9993 1.0000 0.9106 0.9993 0.9997 1.0000 0.9106
0.09250 1575055 0.0 0.9993 1.0000 0.9104 0.9993 0.9997 1.0000 0.9104
0.09260 1574882 0.0 0.9993 1.0000 0.9102 0.9993 0.9997 1.0000 0.9102
0.09270 1574709 0.0 0.9993 1.0000 0.9099 0.9993 0.9997 1.0000 0.9099
0.09280 1574536 0.0 0.9993 1.0000 0.9097 0.9993 0.9997 1.0000 0.9097
0.09290 1574363 0.0 0.9993 1.0000 0.9095 0.9993 0.9997 1.0000 0.9095
0.09300 1574190 0.0 0.9993 1.0000 0.9093 0.9993 0.9997 1.0000 0.9093
0.09310 1574017 0.0 0.9993 1.0000 0.9090 0.9993 0.9997 1.0000 0.9090
0.09320 1573844 0.0 0.9993 1.0000 0.9088 0.9993 0.9997 1.0000 0.9088
0.09330 1573671 0.0 0.9993 1.0000 0.9086 0.9993 0.9997 1.0000 0.9086
0.09340 1573498 0.0 0.9993 1.0000 0.9083 0.9993 0.9997 1.0000 0.9083
0.09350 1573325 0.0 0.9993 1.0000 0.9081 0.9993 0.9997 1.0000 0.9081
0.09360 1573152 0.0 0.9993 1.0000 0.9079 0.9993 0.9997 1.0000 0.9079
0.09370 1572979 0.0 0.9993 1.0000 0.9077 0.9993 0.9997 1.0000 0.9077
0.09380 1572806 0.0 0.9993 1.0000 0.9074 0.9993 0.9997 1.0000 0.9074
0.09390 1572633 0.0 0.9993 1.0000 0.9072 0.9993 0.9997 1.0000 0.9072
0.09400 1572460 0.0 0.9993 1.0000 0.9070 0.9993 0.9997 1.0000 0.9070
0.09410 1572287 0.0 0.9993 1.0000 0.9067 0.9993 0.9997 1.0000 0.9067
0.09420 1572114 0.0 0.9993 1.0000 0.9065 0.9993 0.9997 1.0000 0.9065
0.09429 1571941 0.0 0.9993 1.0000 0.9063 0.9993 0.9997 1.0000 0.9063
0.09439 1571768 0.0 0.9993 1.0000 0.9061 0.9993 0.9997 1.0000 0.9061
0.09449 1571595 0.0 0.9993 1.0000 0.9058 0.9993 0.9997 1.0000 0.9058
0.09459 1571422 0.0 0.9993 1.0000 0.9056 0.9993 0.9997 1.0000 0.9056
0.09469 1571249 0.0 0.9993 1.0000 0.9054 0.9993 0.9997 1.0000 0.9054
0.09479 1571076 0.0 0.9993 1.0000 0.9052 0.9993 0.9997 1.0000 0.9052
0.09489 1570903 0.0 0.9993 1.0000 0.9049 0.9993 0.9997 1.0000 0.9049
0.09499 1570730 0.0 0.9993 1.0000 0.9047 0.9993 0.9997 1.0000 0.9047
0.09509 1570557 0.0 0.9993 1.0000 0.9045 0.9993 0.9997 1.0000 0.9045
0.09519 1570384 0.0 0.9993 1.0000 0.9042 0.9993 0.9997 1.0000 0.9042
0.09529 1570211 0.0 0.9993 1.0000 0.9040 0.9993 0.9997 1.0000 0.9040
0.09539 1570038 0.0 0.9993 1.0000 0.9038 0.9993 0.9997 1.0000 0.9038
0.09549 1569865 0.0 0.9993 1.0000 0.9036 0.9993 0.9997 1.0000 0.9036
0.09559 1569692 0.0 0.9993 1.0000 0.9033 0.9993 0.9997 1.0000 0.9033
0.09569 1569519 0.0 0.9993 1.0000 0.9031 0.9993 0.9997 1.0000 0.9031
0.09579 1569346 0.0 0.9993 1.0000 0.9029 0.9993 0.9997 1.0000 0.9029
0.09589 1569173 0.0 0.9993 1.0000 0.9026 0.9993 0.9997 1.0000 0.9026
0.09599 1569000 0.0 0.9993 1.0000 0.9024 0.9993 0.9997 1.0000 0.9024
0.09609 1568827 0.0 0.9993 1.0000 0.9022 0.9993 0.9997 1.0000 0.9022
0.09619 1568654 0.0 0.9993 1.0000 0.9020 0.9993 0.9997 1.0000 0.9020
0.09629 1568481 0.0 0.9993 1.0000 0.9017 0.9993 0.9997 1.0000 0.9017
0.09639 1568308 0.0 0.9993 1.0000 0.9015 0.9993 0.9997 1.0000 0.9015
0.09649 1568135 0.0 0.9993 1.0000 0.9013 0.9993 0.9997 1.0000 0.9013
0.09659 1567962 0.0 0.9993 1.0000 0.9010 0.9993 0.9997 1.0000 0.9010
0.09669 1567789 0.0 0.9993 1.0000 0.9008 0.9993 0.9997 1.0000 0.9008
0.09679 1567616 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09689 1567443 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09699 1567270 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09709 1567097 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09719 1566924 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09729 1566751 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09738 1566578 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09748 1566405 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09758 1566232 0.0 0.9993 1.0000 0.9007 0.9993 0.9997 1.0000 0.9007
0.09768 1566059 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09778 1565886 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09788 1565713 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09798 1565540 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09808 1565367 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09818 1565194 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09828 1565021 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09838 1564848 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09848 1564675 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09858 1564502 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09868 1564329 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09878 1564156 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09888 1563983 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09898 1563810 0.0 0.9992 1.0000 0.9007 0.9992 0.9997 1.0000 0.9007
0.09908 1563637 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09918 1563464 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09928 1563291 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09938 1563118 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09948 1562945 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09958 1562772 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09968 1562599 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09978 1562426 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09988 1562253 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.09998 1562080 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10008 1561907 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10018 1561734 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10028 1561561 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10038 1561388 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10047 1561215 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10057 1561042 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10067 1560869 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10077 1560696 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10087 1560523 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10097 1560350 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10107 1560177 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10117 1560004 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10127 1559831 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10137 1559658 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10147 1559485 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10157 1559312 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10167 1559139 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10177 1558966 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10187 1558793 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10197 1558620 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10207 1558447 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10217 1558274 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10227 1558101 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10237 1557928 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10247 1557755 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10257 1557582 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10267 1557409 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10277 1557236 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10287 1557063 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10297 1556890 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10307 1556717 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10317 1556544 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10327 1556371 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10337 1556198 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10347 1556025 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10356 1555852 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10366 1555679 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10376 1555506 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10386 1555333 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10396 1555160 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10406 1554987 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10416 1554814 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10426 1554641 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10436 1554468 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10446 1554295 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10456 1554122 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10466 1553949 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10476 1553776 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10486 1553603 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10496 1553430 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10506 1553257 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10516 1553084 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10526 1552911 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10536 1552738 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10546 1552565 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10556 1552392 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10566 1552219 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10576 1552046 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10586 1551873 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10596 1551700 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10606 1551527 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10616 1551354 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10626 1551181 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10636 1551008 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10646 1550835 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10656 1550662 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10665 1550489 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10675 1550316 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10685 1550143 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10695 1549970 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10705 1549797 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10715 1549624 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10725 1549451 0.0 0.9992 1.0000 0.9007 0.9992 0.9996 1.0000 0.9007
0.10735 1549278 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10745 1549105 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10755 1548932 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10765 1548759 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10775 1548586 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10785 1548413 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10795 1548240 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10805 1548067 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10815 1547894 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10825 1547721 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10835 1547548 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10845 1547375 0.0 0.9991 1.0000 0.9007 0.9991 0.9996 1.0000 0.9007
0.10855 1547202 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10865 1547029 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10875 1546856 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10885 1546683 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10895 1546510 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10905 1546337 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10915 1546164 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10925 1545991 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10935 1545818 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10945 1545645 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10955 1545472 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10965 1545299 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10974 1545126 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10984 1544953 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.10994 1544780 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11004 1544607 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11014 1544434 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11024 1544261 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11034 1544088 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11044 1543915 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11054 1543742 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11064 1543569 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11074 1543396 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11084 1543223 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11094 1543050 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11104 1542877 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11114 1542704 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11124 1542531 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11134 1542358 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11144 1542185 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11154 1542012 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11164 1541839 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11174 1541666 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11184 1541493 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11194 1541320 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11204 1541147 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11214 1540974 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11224 1540801 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11234 1540628 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11244 1540455 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11254 1540282 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11264 1540109 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11274 1539936 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11283 1539763 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11293 1539590 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11303 1539417 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11313 1539244 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11323 1539071 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11333 1538898 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11343 1538725 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11353 1538552 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11363 1538379 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11373 1538206 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11383 1538033 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11393 1537860 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11403 1537687 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11413 1537514 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11423 1537341 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11433 1537168 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11443 1536995 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11453 1536822 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11463 1536649 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11473 1536476 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11483 1536303 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11493 1536130 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11503 1535957 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11513 1535784 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11523 1535611 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11533 1535438 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11543 1535265 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11553 1535092 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11563 1534919 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11573 1534746 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11583 1534573 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11592 1534400 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11602 1534227 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11612 1534054 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11622 1533881 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11632 1533708 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11642 1533535 0.0 0.9991 1.0000 0.9007 0.9991 0.9995 1.0000 0.9007
0.11652 1533362 0.0 0.9991 1.0000 0.9006 0.9991 0.9995 1.0000 0.9006
0.11662 1533189 0.0 0.9991 1.0000 0.9004 0.9991 0.9995 1.0000 0.9004
0.11672 1533016 0.0 0.9991 1.0000 0.9003 0.9991 0.9995 1.0000 0.9003
0.11682 1532843 0.0 0.9991 1.0000 0.9002 0.9991 0.9995 1.0000 0.9002
0.11692 1532670 0.0 0.9991 1.0000 0.9001 0.9991 0.9995 1.0000 0.9001
0.11702 1532497 0.0 0.9990 1.0000 0.8999 0.9990 0.9995 1.0000 0.8999
0.11712 1532324 0.0 0.9990 1.0000 0.8998 0.9990 0.9995 1.0000 0.8998
0.11722 1532151 0.0 0.9990 1.0000 0.8997 0.9990 0.9995 1.0000 0.8997
0.11732 1531978 0.0 0.9990 1.0000 0.8996 0.9990 0.9995 1.0000 0.8996
0.11742 1531805 0.0 0.9990 1.0000 0.8995 0.9990 0.9995 1.0000 0.8995
